user_id,gender,location,user_watch_history,preferred_genre,preferred_country
U000464,Male,Czech Republic,"[""the brightest star in the sky"", ""love o2o"", ""khun chai ratchanon"", ""boarding house #24"", ""glory of special forces"", ""where your eyes linger"", ""lovers of the red sky"", ""oh my lord"", ""code blue"", ""the sleuth of ming dynasty"", ""the devil judge"", ""love is in the air"", ""platonic"", ""sakurako-san no ashimoto ni wa shitai ga umatteiru"", ""let's eat"", ""it's okay to not be okay"", ""my girlfriend is a gumiho"", ""history4: close to you"", ""shh, please take care of him"", ""angel's last mission: love""]",Drama,China
U000465,Male,Philippines,"[""the evolution of our love"", ""out with a bang"", ""please don\u2019t spoil me"", ""the beauty inside"", ""dream"", ""cinderella and the four knights"", ""18 again"", ""the master's sun"", ""blueming"", ""secret"", ""nodame cantabile"", ""love is sweet"", ""orange marmalade"", ""king2hearts"", ""single & ready to mingle"", ""miracle that we met"", ""novoland: eagle flag"", ""go go squid 2: dt. appledog's time""]",Romance,Thailand
U000466,Female,United States,"[""my husband in law"", ""emergency couple"", ""full house"", ""the effect""]",Melodrama,Thailand
U000467,Female,Italy,"[""dear my room"", ""squid game"", ""a business proposal""]",Thriller,South Korea
U000468,Female,Brazil,"[""what zabb man!"", ""advertising genius lee tae baek"", ""my liberation notes"", ""beyond evil"", ""kinou nani tabeta?"", ""again my life"", ""detention"", ""love shuffle"", ""because this is my first life""]",Drama,Japan
U000469,Female,Canada,"[""xx"", ""radio romance""]",Romance,China
U000470,Female,Philippines,"[""check out"", ""a girl like me"", ""oh! my emperor"", ""golden blood"", ""fated to love you""]",Drama,China
U000471,Female,United Kingdom,"[""sweet dreams"", ""arthdal chronicles part 1: the children of prophecy"", ""see you after quarantine?"", ""from now on, showtime!"", ""martial universe"", ""fabulous 30"", ""island"", ""mia jum pen"", ""all of us are dead"", ""gu family book"", ""go princess, go!""]",Fantasy,Taiwan
U000472,Female,Hong Kong,"[""thirty-nine"", ""the liar and his lover"", ""cheer up, mr. kim!""]",Comedy,South Korea
U000473,Female,India,"[""he is psychometric""]",Romance,China
U000474,Female,India,"[""a tale of thousand stars"", ""kiss me"", ""code blue"", ""meteor garden""]",Drama,South Korea
U000475,Female,India,"[""star april"", ""twenty-five twenty-one"", ""ameiro paradox"", ""flipped"", ""fated to love you"", ""dr. romantic"", ""my forever sunshine"", ""life-1""]",Romance,Japan
U000476,Female,United States,"[""discovery of romance""]",Youth,South Korea
U000477,Female,Singapore,"[""mr. heart"", ""the heirs"", ""radiant office"", ""heartstrings"", ""city hall"", ""the master's sun"", ""my little happiness""]",Comedy,South Korea
U000478,Female,Malaysia,"[""strong woman do bong soon"", ""touch your heart"", ""connect"", ""the world of the married"", ""love in contract"", ""queen of the ring"", ""the girl who sees scents"", ""reply 1988"", ""our beloved summer"", ""watashi to otto to otto no kareshi"", ""doctors""]",Fantasy,South Korea
U000479,Female,United States,"[""the girl who sees scents"", ""mystic pop-up bar""]",Historical,South Korea
U000480,Female,United States,"[""i'm not a robot"", ""my mister"", ""good old days"", ""because this is my first life""]",Mystery,South Korea
U000481,Female,United States,"[""well-intended love season 2"", ""love alarm""]",Romance,Thailand
U000482,Female,Indonesia,"[""lawless lawyer"", ""influence"", ""imawa no kuni no alice"", ""who rules the world"", ""mr. fox and miss rose"", ""i'm not a robot"", ""the imperial age""]",Sci-Fi,China
U000483,Female,United States,"[""you're beautiful"", ""the king's affection"", ""squid game"", ""truly very yours"", ""lawless lawyer"", ""mad dog""]",Action,Philippines
U000484,Female,Brazil,"[""romance is a bonus book"", ""moon lovers: scarlet heart ryeo""]",Thriller,South Korea
U000485,Female,Portugal,"[""my heroic husband"", ""time teaches me to love"", ""chimera""]",Comedy,China
U000486,Female,United States,"[""the secret romantic guesthouse"", ""born again""]",Romance,South Korea
U000487,Male,United States,"[""the lion's secret"", ""mr. queen"", ""joy of life"", ""remember me"", ""hospital playlist"", ""dear prince"", ""eulachacha waikiki season 2"", ""oh my baby"", ""friend zone"", ""mood indigo"", ""never let me go"", ""doom at your service"", ""introverted boss"", ""tomorrow with you""]",Romance,South Korea
U000488,Female,Italy,"[""love o2o"", ""twenty-five twenty-one"", ""melting me softly"", ""lily fever"", ""run on"", ""eulachacha waikiki"", ""summer strike"", ""sketch"", ""goblin"", ""dream high"", ""you raise me up"", ""the world of the married"", ""youth of may"", ""dr. romantic season 2"", ""dear sister"", ""love between fairy and devil"", ""doctor prisoner"", ""the innocent man"", ""watcher""]",Sci-Fi,South Korea
U000489,Male,Canada,"[""we best love: no. 1 for you"", ""moment at eighteen"", ""ancient love poetry"", ""extraordinary attorney woo"", ""my school president"", ""tharntype season 2 special: the wedding day"", ""the silent sea"", ""koi wa tsuzuku yo doko made mo"", ""mairunovich"", ""bring it on, ghost"", ""devil's diary"", ""across the ocean to see you"", ""the beauty inside"", ""glorious day"", ""itaewon class"", ""into the ring""]",Drama,South Korea
U000490,Female,United Kingdom,"[""my princess"", ""what's wrong with secretary kim"", ""blade man"", ""itaewon class"", ""valid love"", ""cheat my boss"", ""the flatterer"", ""vincenzo""]",Historical,South Korea
U000491,Female,United States,"[""are you human too?"", ""confession"", ""please come back, mister"", ""ikemen desu ne"", ""the master's sun""]",Drama,South Korea
U000492,Female,United States,"[""our gap soon"", ""roy lae sanae luang"", ""weak hero class 1"", ""dali and the cocky prince"", ""melancholia""]",Romance,South Korea
U000493,Female,Philippines,"[""trot lovers"", ""heartstrings""]",Drama,South Korea
U000494,Female,India,"[""kingdom season 2"", ""the whirlwind girl season 2"", ""love alarm"", ""my love, enlighten me""]",Romance,South Korea
U000495,Female,Australia,"[""tempted"", ""i'm not a robot"", ""old fashion cupcake"", ""last twilight in phuket""]",Drama,Thailand
U000496,Male,United States,"[""to my star"", ""the emperor: owner of the mask"", ""f4 thailand: boys over flowers"", ""manhole"", ""scent of a woman"", ""the heirs"", ""the guys i want to catch"", ""love all play"", ""vincenzo"", ""tree of heaven""]",Business,South Korea
U000497,Female,India,"[""history4: close to you"", ""while you were sleeping""]",Romance,Japan
U000498,Female,Netherlands,"[""my mister"", ""mr. queen"", ""secret garden"", ""noble, my love"", ""tokyo tarareba musume"", ""18 again"", ""cutie pie""]",Comedy,South Korea
U000499,Female,United States,"[""one the woman"", ""doctors"", ""the red sleeve"", ""minato shouji coin laundry"", ""love is for suckers"", ""me too, flower!"", ""princess jieyou"", ""hometown cha-cha-cha"", ""i am the years you are the stars"", ""w"", ""my father is strange"", ""orange marmalade"", ""eien no kinou"", ""the legend of the blue sea"", ""love o2o"", ""alice"", ""heartstrings"", ""semantic error"", ""oh my venus"", ""i'm not a robot""]",Drama,South Korea
U000500,Male,Philippines,"[""love in black hole"", ""bring it on, ghost"", ""a korean odyssey""]",Crime,South Korea
U000501,Male,United Kingdom,"[""heavenly sword and dragon slaying sabre"", ""one ordinary day"", ""senior secret love: puppy honey""]",Romance,Japan
U000502,Non-binary,New Zealand,"[""secret boutique"", ""goblin"", ""my school president"", ""stranger"", ""forget you remember love"", ""forecasting love and weather"", ""love (ft. marriage and divorce)"", ""first love"", ""my secret romance"", ""king is not easy"", ""the emperor: owner of the mask"", ""black"", ""the devil judge"", ""the silent sea""]",Fantasy,South Korea
U000503,Female,Bangladesh,"[""my girl-2""]",Business,Japan
U000504,Female,Italy,"[""sungkyunkwan scandal"", ""49 days"", ""the k2""]",Thriller,South Korea
U000505,Female,Philippines,"[""love under the full moon"", ""i'm not a robot"", ""cinderella and the four knights"", ""love between fairy and devil"", ""encounter"", ""saifahzon story"", ""save me"", ""more than friends"", ""i really really like you"", ""nevertheless,"", ""my deskmate"", ""iris"", ""i love lee tae ri"", ""reply 1988"", ""put your head on my shoulder""]",Romance,South Korea
U000506,Female,France,"[""touch your heart"", ""flower boy next door"", ""dinner mate"", ""court lady"", ""saikou no rikon"", ""bad buddy"", ""dream knight"", ""miss chun is a litigator"", ""weightlifting fairy kim bok joo"", ""gokusen"", ""the silent sea"", ""more than friends"", ""rose in da house"", ""doctor prisoner"", ""cinderella and the four knights"", ""history4: close to you""]",Comedy,China
U000507,Female,Indonesia,"[""a shoulder to cry on"", ""it's okay, that's love"", ""solomon's perjury"", ""still 2gether"", ""let's eat season 2"", ""the package""]",Fantasy,South Korea
U000508,Female,Australia,"[""q10""]",Action,Japan
U000509,Female,Trinidad and Tobago,"[""insider"", ""squid game"", ""fragrance of the first flower"", ""suspicious partner""]",Comedy,South Korea
U000510,Female,Australia,"[""accidentally in love"", ""my unicorn girl"", ""squid game""]",Youth,South Korea
U000511,Female,United States,"[""night watchman's journal"", ""the love by hypnotic"", ""doom at your service"", ""my engineer"", ""in the day we flipped"", ""he's coming to me"", ""so much in love"", ""my gear and your gown"", ""faith"", ""roommate"", ""anti-fraud league"", ""iljimae"", ""the scholar who walks the night"", ""the legend of xiao chuo"", ""autumn's concerto"", ""the gifted"", ""high society"", ""why r u?"", ""en of love: love mechanics"", ""my love from the star""]",Historical,Thailand
U000512,Female,Brazil,"[""flower boy next door"", ""tomodachi game"", ""the day of becoming you"", ""eulachacha waikiki""]",Romance,China
U000513,Female,Netherlands,"[""what's wrong with secretary kim"", ""love between fairy and devil"", ""the eternal love season 3""]",Youth,China
U000514,Female,Malaysia,"[""terius behind me"", ""duty after school: part 2"", ""hello monster"", ""dance of the phoenix"", ""hit the top"", ""falling into your smile"", ""the gifted"", ""unusual idol love"", ""sell your haunted house"", ""extracurricular"", ""sweet combat"", ""the game: towards zero"", ""dear liar"", ""strangers from hell""]",Thriller,China
U000515,Male,United States,"[""brain works"", ""star and sky: star in my mind"", ""radio romance"", ""love o2o"", ""reply 1997"", ""prime minister and i"", ""search""]",Drama,South Korea
U000516,Female,Germany,"[""miss the dragon""]",Mystery,China
U000517,Female,United States,"[""squid game"", ""the big boss season 2"", ""dr. brain"", ""boys over flowers"", ""woo ri the virgin"", ""make it right"", ""age of youth"", ""a business proposal"", ""mimi"", ""dr. romantic"", ""w"", ""clean with passion for now"", ""my first first love"", ""today's webtoon"", ""weightlifting fairy kim bok joo"", ""my first first love 2"", ""she would never know"", ""my roommate is a gumiho"", ""persevere, goo hae ra""]",Youth,South Korea
U000518,Female,United Kingdom,"[""fight for my way"", ""theory of love""]",Romance,South Korea
U000519,Male,United States,"[""meteor garden ii"", ""prison playbook"", ""coffee prince"", ""prodigy healer"", ""kimi no koto dake mite itai"", ""heartstrings"", ""5-ji kara 9-ji made"", ""one dollar lawyer"", ""queen seon duk"", ""dream high"", ""jack o' frost"", ""cheongdamdong alice"", ""tempted"", ""work later, drink now"", ""from now on, showtime!"", ""lost love in times"", ""she and her perfect husband"", ""judge vs. judge"", ""meteor garden"", ""dear.m""]",Drama,China
U000520,Female,Canada,"[""school 2013"", ""protect the boss"", ""to fly with you"", ""my secret romance"", ""to sir, with love"", ""crash landing on you"", ""bel ami"", ""our blues"", ""strongest deliveryman"", ""my husband in law"", ""mondai no aru restaurant"", ""gibo to musume no blues"", ""saifahzon story""]",Comedy,Thailand
U000521,Prefer not to say,Philippines,"[""adult trainee"", ""big"", ""my unicorn girl"", ""gto: final chapter - farewell onizuka! graduation special"", ""yamada taro monogatari"", ""my amazing boyfriend season 2"", ""the legend of white snake"", ""cutie pie"", ""my heroic husband"", ""my id is gangnam beauty"", ""a female student arrives at the imperial college"", ""go ahead"", ""utsukushii kare"", ""u-prince:  the handsome cowboy"", ""love me if you dare"", ""love sick season 2"", ""a love so beautiful-1"", ""weightlifting fairy kim bok joo"", ""arsenal military academy"", ""true beauty""]",Youth,China
U000522,Female,United Kingdom,"[""gokusen"", ""bed friend"", ""after school: lucky or not season 2"", ""the king: eternal monarch""]",Youth,Thailand
U000523,Male,United States,"[""2gether"", ""hwarang"", ""misaeng: incomplete life"", ""bad prosecutor""]",Romance,South Korea
U000524,Female,United States,"[""hotel del luna"", ""vice versa"", ""exo next door"", ""cheongdamdong alice"", ""vincenzo"", ""padam padam"", ""the last empress"", ""love alarm season 2"", ""weightlifting fairy kim bok joo"", ""are you human too?"", ""kingdom season 2"", ""mr. queen"", ""narco-saints""]",Melodrama,South Korea
U000525,Female,United States,"[""the uncanny counter"", ""her private life"", ""bring it on, ghost"", ""we best love: fighting mr. 2nd special edition"", ""the silent sea"", ""trolley"", ""personal taste"", ""extraordinary you"", ""queen in hyun's man"", ""descendants of the sun"", ""true beauty"", ""go into your heart"", ""love rain"", ""theory of love"", ""chimera"", ""we best love: no. 1 for you"", ""my secret romance""]",Drama,South Korea
U000526,Female,United States,"[""be arrogant"", ""our beloved summer"", ""a business proposal"", ""love by chance 2: a chance to love"", ""love o2o"", ""20th century boy and girl"", ""long time no see"", ""beautiful gong shim"", ""snowdrop"", ""my princess"", ""the king in love"", ""let's eat"", ""faith"", ""monstar"", ""mr honesty"", ""professional single"", ""liar"", ""lovestruck in the city"", ""our days"", ""tunnel""]",Romance,Thailand
U000527,Female,Poland,"[""go go squid!"", ""utsukushii kare"", ""high school king of savvy""]",Romance,Thailand
U000528,Female,Philippines,"[""the heirs"", ""taxi driver season 2"", ""my lawyer, mr. jo""]",Fantasy,South Korea
