user_id,signup_date,first_session_date,device_type,country_tier,referral_source,num_sessions_30d,total_time_min_30d,projects_created_30d,exports_30d,collaborators_invited_30d,support_tickets_30d,used_premium_feature_preview,ai_assistant_sessions_30d,subscribed
V74829,2024-06-20,2024-06-22,desktop,tier_3,social,10,192,3,2,8,0,0,3,1
V20539,2024-06-17,2024-06-17,mobile,tier_2,paid_ad,7,95,5,1,0,0,0,2,0
V17138,2024-01-06,2024-01-07,desktop,tier_3,organic,15,483,4,1,0,0,0,2,0
V80358,2024-04-22,2024-04-24,desktop,tier_1,referral,13,412,5,3,2,0,0,2,0
V52882,2024-02-13,2024-02-18,desktop,tier_3,organic,12,343,5,0,0,1,1,3,0
V28756,2024-04-12,2024-04-12,desktop,tier_2,social,10,225,2,0,1,3,0,11,0
V76116,2024-05-03,2024-05-03,tablet,tier_3,social,6,88,5,1,3,0,0,13,0
V75748,2024-06-15,2024-06-15,desktop,tier_3,organic,7,113,3,3,0,1,0,3,0
V44921,2024-03-22,2024-03-27,desktop,tier_2,social,15,337,0,5,3,4,1,7,1
V84097,2024-06-18,2024-06-25,tablet,tier_2,paid_ad,6,159,6,1,0,1,0,2,0
V78318,2024-05-08,2024-05-09,mobile,tier_1,paid_ad,5,146,1,6,1,0,0,5,0
V62513,2024-04-09,2024-04-16,tablet,tier_1,organic,8,244,6,4,2,0,1,3,1
V92590,2024-05-28,2024-06-07,mobile,tier_3,referral,6,140,0,4,0,0,0,1,0
V96983,2024-03-10,2024-03-11,desktop,tier_2,social,9,255,4,1,3,0,0,4,1
V20154,2024-04-27,2024-05-04,desktop,tier_3,organic,5,97,3,4,0,2,0,2,0
V31224,2024-02-20,2024-02-22,desktop,tier_1,paid_ad,7,242,1,0,0,0,0,0,1
V51386,2024-05-30,2024-05-30,desktop,tier_1,paid_ad,6,143,6,2,1,0,0,20,0
V52252,2024-01-17,2024-01-18,tablet,tier_2,social,13,165,3,1,2,0,1,2,0
V77134,2024-06-17,2024-06-18,tablet,tier_2,social,11,208,2,0,0,3,1,5,0
V67029,2024-01-31,2024-01-31,tablet,tier_2,referral,18,619,2,2,1,0,1,1,0
V25995,2024-04-10,2024-04-10,tablet,tier_2,organic,10,307,2,0,0,0,0,5,0
V55770,2024-03-05,2024-03-06,desktop,tier_1,organic,2,46,1,1,0,0,1,3,1
V10626,2024-03-23,2024-03-23,desktop,tier_1,social,3,37,0,5,1,0,0,4,0
V98233,2024-02-07,2024-02-11,desktop,tier_3,social,7,117,2,1,1,2,0,1,0
V82743,2024-05-03,2024-05-03,desktop,tier_3,paid_ad,8,124,0,2,4,1,0,2,1
V34963,2024-01-25,2024-01-28,desktop,tier_3,social,4,88,7,3,0,4,0,2,0
V77579,2024-03-09,2024-03-12,desktop,tier_1,organic,5,85,6,1,3,0,0,3,0
V90906,2024-01-17,2024-01-18,tablet,tier_3,referral,2,27,1,0,5,0,1,4,0
V11987,2024-01-28,2024-01-30,desktop,tier_2,organic,2,43,3,1,4,0,0,9,0
V90554,2024-06-21,2024-06-25,mobile,tier_1,referral,9,223,2,2,1,0,0,1,0
V42432,2024-06-25,2024-06-27,desktop,tier_1,social,5,160,7,1,2,0,1,9,1
V38632,2024-06-01,2024-06-02,desktop,tier_1,social,1,5,0,2,2,0,0,4,0
V19287,2024-01-09,2024-01-09,desktop,tier_1,paid_ad,8,244,1,1,3,0,0,6,0
V74421,2024-02-04,2024-02-14,tablet,tier_2,paid_ad,13,375,0,2,8,0,0,3,0
V60236,2024-04-21,2024-04-24,desktop,tier_2,organic,16,309,2,5,0,1,0,5,1
V96295,2024-06-03,2024-06-04,desktop,tier_3,organic,13,456,4,0,6,0,0,6,0
V58276,2024-02-02,2024-02-08,desktop,tier_3,social,7,115,4,7,0,0,0,2,0
V21152,2024-05-12,2024-05-19,desktop,tier_2,social,9,262,0,1,5,0,0,4,0
V81444,2024-02-06,2024-02-13,desktop,tier_2,referral,5,35,2,0,5,0,0,6,0
V92967,2024-05-13,2024-05-15,mobile,tier_2,paid_ad,19,482,0,1,3,4,0,5,0
V13967,2024-03-28,2024-04-01,tablet,tier_1,organic,6,137,1,0,6,2,0,7,0
V44718,2024-01-21,2024-01-21,desktop,tier_2,paid_ad,14,214,2,2,0,2,0,0,1
V45082,2024-02-27,2024-03-05,tablet,tier_1,organic,13,166,0,2,2,0,0,3,0
V36410,2024-03-21,2024-03-27,desktop,tier_3,organic,26,563,5,0,5,0,0,1,0
V86130,2024-05-26,2024-05-30,mobile,tier_3,social,3,60,1,2,0,0,0,4,0
V83958,2024-02-14,2024-02-16,tablet,tier_3,social,5,182,4,0,4,0,0,2,0
V11768,2024-04-18,2024-05-09,desktop,tier_1,paid_ad,6,94,1,6,1,0,0,3,0
V56478,2024-01-31,2024-01-31,tablet,tier_2,social,7,163,10,3,1,2,0,2,0
V60261,2024-06-17,2024-06-19,desktop,tier_2,organic,15,468,2,5,3,1,1,3,1
V75634,2024-05-21,2024-05-23,desktop,tier_1,organic,12,272,7,5,0,0,1,12,0
V61070,2024-05-27,2024-06-02,tablet,tier_3,social,22,622,1,2,3,0,0,2,0
V98208,2024-03-12,2024-03-19,desktop,tier_2,organic,13,229,1,0,2,0,1,1,0
V67451,2024-04-11,2024-04-15,desktop,tier_1,referral,3,117,5,2,1,0,0,0,0
V53435,2024-06-15,2024-07-15,tablet,tier_2,referral,9,164,8,1,0,0,1,3,0
V68640,2024-03-31,2024-04-07,desktop,tier_1,organic,13,382,1,6,1,5,0,6,0
V25523,2024-04-29,2024-04-30,desktop,tier_1,organic,19,334,0,0,2,0,1,6,1
V48368,2024-03-19,2024-03-19,mobile,tier_2,organic,10,305,0,1,1,0,0,3,1
V53402,2024-04-03,2024-04-04,desktop,tier_3,social,14,496,0,6,4,0,1,5,0
V66977,2024-01-12,2024-01-14,desktop,tier_1,organic,12,255,2,4,2,0,1,5,0
V51501,2024-04-13,2024-04-14,desktop,tier_2,paid_ad,6,148,3,2,0,3,0,3,0
V79032,2024-06-13,2024-06-14,desktop,tier_1,organic,12,340,0,0,3,0,0,7,0
V67046,2024-03-16,2024-03-18,desktop,tier_2,social,2,23,3,3,0,0,0,2,0
V42381,2024-01-16,2024-01-18,tablet,tier_2,organic,4,131,1,4,0,0,0,3,0
V17047,2024-06-17,2024-06-18,mobile,tier_2,organic,5,71,1,1,0,2,0,0,0
V21578,2024-01-11,2024-01-13,desktop,tier_1,organic,7,110,2,3,0,0,0,3,0
V60925,2024-01-28,2024-01-28,tablet,tier_2,referral,11,358,4,0,2,0,1,3,0
V60781,2024-01-14,2024-01-24,desktop,tier_1,organic,5,87,3,1,1,2,1,11,0
V53982,2024-05-21,2024-05-31,desktop,tier_3,social,13,242,2,0,6,2,1,4,0
V92049,2024-02-17,2024-02-17,desktop,tier_2,organic,7,111,2,0,3,0,0,2,0
V92539,2024-04-04,2024-04-08,desktop,tier_1,organic,11,213,0,1,6,0,0,7,0
V94369,2024-06-04,2024-06-05,desktop,tier_2,organic,9,119,1,0,6,0,0,2,0
V58632,2024-06-24,2024-07-24,mobile,tier_1,paid_ad,14,460,0,1,2,0,1,2,0
V73905,2024-05-15,2024-06-05,desktop,tier_1,social,5,179,1,1,1,0,1,3,0
V73089,2024-02-18,2024-02-20,desktop,tier_1,referral,3,119,5,7,0,0,1,3,1
V94238,2024-05-08,2024-05-10,tablet,tier_2,organic,17,204,1,0,0,1,0,2,0
V27740,2024-06-22,2024-06-22,desktop,tier_2,organic,8,111,0,0,1,0,0,0,0
V35761,2024-01-15,2024-01-21,desktop,tier_2,paid_ad,5,78,2,4,1,0,1,6,0
V80693,2024-04-12,2024-05-03,desktop,tier_2,social,1,5,4,3,0,0,0,8,0
V84652,2024-03-24,2024-03-25,desktop,tier_2,social,7,250,1,2,0,0,0,4,0
V80665,2024-06-15,2024-06-17,tablet,tier_2,referral,15,228,6,1,4,0,1,4,0
V10515,2024-01-05,2024-01-05,tablet,tier_1,social,7,192,0,1,5,0,1,5,0
V77693,2024-05-31,2024-06-01,desktop,tier_1,organic,2,74,3,3,0,1,0,6,0
V75821,2024-02-15,2024-02-21,desktop,tier_3,social,7,130,1,4,3,3,0,3,0
V15550,2024-01-25,2024-01-27,desktop,tier_1,paid_ad,8,153,5,3,3,1,0,0,0
V31330,2024-03-04,2024-03-05,desktop,tier_1,paid_ad,9,208,1,3,0,1,0,2,1
V21157,2024-03-06,2024-03-13,tablet,tier_1,paid_ad,10,307,1,0,4,1,1,3,1
V75176,2024-04-25,2024-04-25,desktop,tier_3,paid_ad,12,238,2,0,3,0,0,4,0
V11709,2024-06-26,2024-06-26,mobile,tier_2,paid_ad,9,248,5,0,3,0,0,2,1
V11705,2024-05-09,2024-05-10,desktop,tier_1,organic,22,739,1,2,0,0,1,3,0
V11687,2024-03-12,2024-03-13,tablet,tier_2,social,8,266,7,8,2,1,1,4,1
V82926,2024-04-02,2024-04-16,desktop,tier_2,paid_ad,14,230,5,1,2,5,1,2,0
V94960,2024-01-08,2024-01-22,desktop,tier_2,organic,22,475,0,1,0,0,0,2,0
V37442,2024-02-28,2024-02-28,desktop,tier_1,social,8,134,0,0,4,0,0,6,0
V97358,2024-02-09,2024-02-12,desktop,tier_1,social,13,396,1,2,3,0,1,3,0
V55096,2024-03-23,2024-04-06,desktop,tier_3,referral,11,304,9,2,0,0,1,6,0
V73906,2024-01-07,2024-01-14,tablet,tier_2,organic,15,154,1,0,2,0,0,7,0
V68256,2024-03-16,2024-03-30,desktop,tier_1,social,6,167,3,1,0,0,0,5,0
V24492,2024-05-26,2024-05-28,desktop,tier_2,organic,5,111,5,2,1,2,0,3,0
V76286,2024-05-21,2024-05-25,tablet,tier_2,paid_ad,6,146,2,1,0,0,1,3,0
V66983,2024-02-05,2024-02-07,tablet,tier_3,organic,4,145,4,2,1,0,1,4,0
V33792,2024-06-02,2024-06-23,mobile,tier_3,organic,8,269,4,0,1,1,0,1,0
V20299,2024-03-01,2024-03-02,tablet,tier_1,organic,9,144,4,0,1,1,0,2,0
V21405,2024-04-22,2024-04-23,desktop,tier_1,organic,6,119,11,1,0,0,0,1,0
V45511,2024-01-15,2024-01-25,desktop,tier_1,social,10,147,4,6,0,3,0,8,0
V96467,2024-03-22,2024-03-22,mobile,tier_3,organic,13,259,2,1,3,0,0,2,0
V63998,2024-04-09,2024-04-14,tablet,tier_1,organic,11,167,1,6,2,0,0,12,0
V53869,2024-02-27,2024-02-27,mobile,tier_1,organic,4,36,1,2,3,1,1,7,0
V27530,2024-05-07,2024-05-10,desktop,tier_1,social,12,232,3,4,0,0,0,4,0
V20466,2024-02-01,2024-02-06,desktop,tier_3,organic,20,651,1,0,2,0,0,7,0
V16539,2024-05-06,2024-05-13,desktop,tier_2,organic,1,9,1,1,1,2,1,0,0
V44043,2024-02-26,2024-02-28,mobile,tier_1,social,25,524,2,0,4,3,0,1,0
V45271,2024-01-28,2024-01-28,desktop,tier_3,referral,10,305,4,2,0,0,0,0,0
V90537,2024-03-07,2024-03-08,tablet,tier_2,paid_ad,27,554,1,0,1,0,1,5,1
V29230,2024-06-15,2024-06-15,tablet,tier_1,paid_ad,12,403,0,0,4,0,1,1,0
V65458,2024-01-23,2024-01-29,desktop,tier_1,organic,9,291,1,3,6,0,0,2,0
V14314,2024-03-21,2024-03-23,desktop,tier_1,social,20,576,2,5,2,0,0,6,0
V13147,2024-04-18,2024-04-21,tablet,tier_1,paid_ad,9,348,0,1,1,1,0,4,0
V13662,2024-02-26,2024-03-04,desktop,tier_2,referral,7,195,1,1,4,0,0,4,0
V69847,2024-06-23,2024-06-24,mobile,tier_2,organic,4,71,4,0,6,0,0,1,1
V29002,2024-06-07,2024-06-09,desktop,tier_1,organic,6,141,0,1,3,0,0,1,0
V14941,2024-03-19,2024-03-21,tablet,tier_2,social,7,162,1,6,2,0,1,4,0
V76435,2024-06-04,2024-06-06,tablet,tier_2,paid_ad,3,125,8,0,0,1,1,5,1
V52625,2024-02-23,2024-02-27,tablet,tier_2,social,13,297,4,1,4,0,0,2,0
V93501,2024-01-05,2024-01-06,desktop,tier_2,social,8,231,2,1,0,0,1,4,1
V33780,2024-05-20,2024-05-26,desktop,tier_3,organic,2,36,5,6,0,0,0,1,1
V34346,2024-05-07,2024-05-12,desktop,tier_3,paid_ad,15,506,3,2,2,0,0,7,0
V53395,2024-03-27,2024-04-02,desktop,tier_1,organic,10,204,2,1,5,0,0,4,0
V16151,2024-02-13,2024-02-15,desktop,tier_1,organic,2,7,1,0,0,0,0,0,0
V57993,2024-03-31,2024-04-01,desktop,tier_1,social,12,320,1,1,1,0,1,5,1
V74022,2024-05-08,2024-05-14,tablet,tier_1,paid_ad,6,111,0,1,0,0,1,7,0
V58378,2024-04-26,2024-05-03,desktop,tier_1,organic,13,254,4,0,10,0,1,1,0
V66664,2024-06-19,2024-06-19,desktop,tier_3,organic,11,318,1,0,3,2,0,1,0
V91824,2024-01-13,2024-01-14,desktop,tier_2,organic,7,196,3,5,1,2,0,7,0
V32467,2024-03-19,2024-03-20,desktop,tier_1,organic,3,60,2,1,0,0,0,4,0
V73401,2024-01-28,2024-02-18,mobile,tier_1,social,9,235,1,6,2,0,0,2,0
V96858,2024-05-06,2024-05-08,desktop,tier_2,paid_ad,6,177,1,4,0,1,0,6,0
V17791,2024-02-26,2024-02-28,tablet,tier_1,organic,9,253,4,0,2,1,0,2,0
V24634,2024-01-27,2024-02-03,desktop,tier_2,paid_ad,7,213,4,2,5,1,1,4,1
V15330,2024-04-14,2024-04-15,mobile,tier_1,referral,13,289,0,1,3,0,0,2,1
V96330,2024-01-05,2024-01-06,mobile,tier_1,social,12,351,0,0,0,0,0,3,0
V13980,2024-03-16,2024-03-19,desktop,tier_1,organic,13,444,4,5,1,0,0,2,0
V37354,2024-01-18,2024-01-19,tablet,tier_1,organic,4,135,7,8,2,0,1,2,1
V71782,2024-05-04,2024-05-08,desktop,tier_3,referral,5,108,5,4,0,0,0,4,1
V96967,2024-01-14,2024-01-15,desktop,tier_1,paid_ad,18,614,1,0,0,0,1,1,0
V50084,2024-01-25,2024-01-25,desktop,tier_1,paid_ad,12,273,0,3,0,1,1,5,0
V21322,2024-05-06,2024-05-07,tablet,tier_2,referral,18,235,1,1,0,0,0,0,0
V42122,2024-02-05,2024-02-19,desktop,tier_1,social,13,470,0,2,10,1,0,1,0
V57739,2024-05-09,2024-05-10,tablet,tier_2,paid_ad,14,366,6,0,0,0,0,2,0
V15638,2024-05-25,2024-05-25,tablet,tier_1,organic,9,203,3,1,3,0,0,1,1
V49920,2024-04-04,2024-04-07,tablet,tier_3,paid_ad,5,144,0,3,1,5,0,1,0
V25494,2024-05-04,2024-05-06,mobile,tier_3,social,10,139,2,7,0,0,0,1,1
V18954,2024-06-27,2024-06-29,mobile,tier_1,paid_ad,3,69,1,1,0,0,0,7,0
V34231,2024-06-26,2024-06-28,tablet,tier_2,organic,5,126,1,0,3,2,0,0,0
V87418,2024-01-14,2024-01-14,tablet,tier_2,organic,5,101,1,1,5,1,0,1,1
V37821,2024-06-21,2024-06-22,mobile,tier_2,paid_ad,17,244,2,0,3,3,1,3,0
V38252,2024-05-07,2024-05-21,desktop,tier_2,organic,10,164,4,1,1,0,0,8,0
V63146,2024-03-27,2024-03-27,desktop,tier_1,paid_ad,3,82,0,5,0,1,0,1,0
V43922,2024-05-22,2024-05-24,tablet,tier_3,organic,10,243,1,4,2,2,1,8,1
V27616,2024-05-02,2024-05-04,tablet,tier_1,organic,8,261,4,2,4,3,1,0,1
V95511,2024-03-05,2024-03-12,desktop,tier_3,paid_ad,23,298,3,1,0,1,0,6,0
V46569,2024-04-05,2024-04-19,desktop,tier_2,organic,7,102,5,1,0,0,0,0,0
V52483,2024-01-03,2024-01-03,desktop,tier_2,paid_ad,18,585,3,3,0,0,0,9,0
V58906,2024-06-10,2024-06-12,desktop,tier_2,paid_ad,6,73,2,0,1,0,0,5,0
V86294,2024-03-25,2024-03-26,desktop,tier_2,organic,23,410,7,2,1,4,0,2,1
V39538,2024-01-30,2024-02-13,mobile,tier_2,referral,8,184,3,4,2,1,1,2,1
V95918,2024-03-23,2024-03-23,mobile,tier_1,organic,17,412,0,1,10,1,0,3,1
V49193,2024-01-08,2024-01-10,tablet,tier_3,referral,4,76,1,2,2,0,1,2,0
V95878,2024-01-13,2024-01-13,mobile,tier_1,organic,11,367,3,3,4,0,1,2,1
V27989,2024-01-09,2024-01-09,desktop,tier_2,referral,13,262,2,2,3,1,0,3,0
V11650,2024-02-03,2024-02-03,desktop,tier_1,paid_ad,16,310,0,1,1,0,0,7,0
V74459,2024-04-03,2024-04-05,desktop,tier_1,organic,19,566,1,0,0,0,0,3,0
V71760,2024-04-06,2024-04-06,desktop,tier_1,referral,14,201,1,2,0,1,1,0,0
V24557,2024-04-07,2024-04-08,tablet,tier_1,organic,9,217,1,2,1,1,0,2,0
V28584,2024-04-18,2024-04-20,desktop,tier_3,organic,1,56,6,1,5,0,1,3,0
V85190,2024-02-18,2024-02-18,desktop,tier_2,social,9,182,4,1,0,0,0,4,1
V91563,2024-04-02,2024-04-04,mobile,tier_1,paid_ad,10,224,6,2,0,1,1,8,1
V42053,2024-03-05,2024-03-12,desktop,tier_3,social,2,61,2,1,0,0,0,5,0
V47779,2024-06-25,2024-06-25,tablet,tier_2,social,11,167,3,2,1,0,0,2,0
V84817,2024-04-15,2024-04-17,desktop,tier_1,organic,19,560,0,2,0,0,0,3,0
V68276,2024-01-29,2024-02-03,desktop,tier_2,organic,6,73,4,0,1,1,0,4,0
V84106,2024-01-21,2024-01-27,tablet,tier_1,organic,3,79,4,2,8,0,1,4,0
V68326,2024-03-29,2024-04-02,desktop,tier_2,referral,3,106,5,3,8,1,0,2,1
V89072,2024-06-06,2024-06-06,mobile,tier_1,social,32,859,0,0,2,0,1,2,0
V43752,2024-06-01,2024-06-04,desktop,tier_2,paid_ad,2,63,4,1,1,0,0,5,0
V66602,2024-06-18,2024-06-21,desktop,tier_2,organic,7,88,4,0,3,0,0,1,0
V22356,2024-01-04,2024-01-05,tablet,tier_2,organic,11,367,1,0,8,0,0,1,1
V73790,2024-03-18,2024-03-22,mobile,tier_1,paid_ad,16,527,2,0,0,0,0,4,0
V68162,2024-06-15,2024-06-19,desktop,tier_3,social,6,86,2,2,1,0,0,0,1
V15417,2024-06-27,2024-07-11,tablet,tier_2,social,10,236,4,1,5,0,0,2,1
V67835,2024-02-21,2024-02-22,desktop,tier_2,organic,11,237,8,4,0,0,0,0,0
V58957,2024-02-29,2024-03-05,desktop,tier_3,social,14,442,13,3,3,1,0,3,0
V31964,2024-05-19,2024-06-09,tablet,tier_1,organic,5,127,1,0,1,2,0,5,0
V54750,2024-04-29,2024-05-03,desktop,tier_1,referral,10,269,2,2,6,2,1,2,1
V47661,2024-02-22,2024-02-24,desktop,tier_2,paid_ad,11,349,0,2,8,1,0,0,0
V46021,2024-05-26,2024-05-26,desktop,tier_1,organic,19,623,2,6,1,0,1,4,1
V76268,2024-05-17,2024-05-18,desktop,tier_3,social,13,231,8,2,0,0,0,1,0
V47495,2024-02-01,2024-02-01,desktop,tier_1,organic,6,113,2,0,2,2,0,5,0
V93529,2024-04-02,2024-04-04,tablet,tier_1,referral,10,273,5,0,0,0,0,1,0
V57499,2024-02-15,2024-02-15,desktop,tier_3,referral,11,250,0,1,6,0,0,4,0
V49814,2024-05-04,2024-05-09,desktop,tier_3,organic,11,323,0,0,0,0,1,2,0
V13977,2024-03-09,2024-03-09,desktop,tier_2,organic,12,349,3,7,4,1,0,4,0
V13450,2024-03-20,2024-03-22,desktop,tier_1,paid_ad,6,145,1,0,2,2,0,3,1
V40956,2024-01-23,2024-01-23,desktop,tier_1,social,4,136,1,0,0,1,0,8,0
V57623,2024-03-20,2024-03-25,desktop,tier_1,organic,6,135,2,1,0,0,0,0,0
V98620,2024-01-23,2024-01-23,desktop,tier_2,referral,13,466,0,1,0,1,0,2,0
V30119,2024-05-02,2024-05-04,desktop,tier_1,paid_ad,13,231,0,2,2,1,0,0,0
V64839,2024-01-23,2024-02-02,desktop,tier_2,organic,8,167,3,0,0,2,0,2,0
V51342,2024-03-25,2024-03-31,tablet,tier_1,organic,3,27,7,1,1,0,0,5,1
V79366,2024-04-28,2024-05-02,mobile,tier_2,social,6,107,2,3,8,1,0,1,0
V50069,2024-01-29,2024-01-30,desktop,tier_3,organic,13,178,7,3,0,2,0,2,0
V80849,2024-06-06,2024-06-07,desktop,tier_1,paid_ad,10,152,2,3,2,0,1,2,0
V37856,2024-02-13,2024-02-18,desktop,tier_1,organic,8,137,1,3,0,0,0,4,0
V31592,2024-03-17,2024-03-21,tablet,tier_2,organic,10,203,3,0,0,0,0,3,0
V38135,2024-05-13,2024-05-15,desktop,tier_2,social,17,426,0,2,2,0,0,4,0
V92659,2024-04-23,2024-04-25,desktop,tier_1,organic,1,32,0,0,5,0,1,4,0
V59439,2024-02-19,2024-02-23,tablet,tier_1,paid_ad,10,212,3,1,5,0,0,0,0
V85448,2024-02-21,2024-02-21,mobile,tier_1,social,14,208,5,3,2,4,1,9,0
V98907,2024-05-07,2024-05-09,desktop,tier_1,organic,7,196,2,0,2,0,0,1,1
V42399,2024-05-24,2024-05-31,tablet,tier_2,referral,16,359,2,1,6,2,1,4,1
V12567,2024-06-09,2024-06-12,desktop,tier_1,organic,19,659,1,2,0,0,0,0,0
V98188,2024-06-22,2024-06-24,desktop,tier_2,paid_ad,7,152,0,2,3,1,0,3,0
V60172,2024-06-11,2024-06-16,desktop,tier_1,paid_ad,18,336,1,1,0,2,1,4,0
V34327,2024-02-26,2024-02-26,desktop,tier_1,organic,10,236,3,0,1,0,0,4,0
V24352,2024-01-17,2024-01-20,desktop,tier_2,paid_ad,14,216,1,6,4,0,1,3,1
V76337,2024-02-20,2024-02-21,desktop,tier_1,paid_ad,14,216,2,1,1,1,0,3,0
V66691,2024-01-21,2024-01-27,tablet,tier_3,paid_ad,7,86,1,1,0,0,0,3,0
V10637,2024-04-24,2024-04-25,desktop,tier_3,organic,9,240,1,0,2,1,0,4,1
V67587,2024-04-28,2024-04-28,desktop,tier_3,social,17,468,0,4,0,2,0,1,0
V44357,2024-01-20,2024-01-20,desktop,tier_3,organic,16,259,2,1,0,0,0,5,0
V92887,2024-06-13,2024-06-13,tablet,tier_1,organic,7,193,5,0,1,1,0,0,1
V78154,2024-02-13,2024-02-20,desktop,tier_3,social,9,203,6,3,0,0,0,4,0
V28625,2024-06-21,2024-06-23,desktop,tier_1,social,7,153,0,1,0,0,1,6,0
V46506,2024-06-21,2024-06-22,mobile,tier_2,paid_ad,9,345,2,3,2,0,1,4,1
V70985,2024-01-25,2024-01-27,desktop,tier_1,organic,18,588,5,0,3,2,1,7,0
V55643,2024-05-15,2024-05-15,mobile,tier_2,paid_ad,8,143,1,4,0,0,1,8,1
V63066,2024-04-13,2024-04-17,tablet,tier_1,referral,10,234,1,9,6,0,0,3,0
V32669,2024-05-18,2024-05-24,desktop,tier_2,paid_ad,14,426,6,0,0,2,1,1,0
V11371,2024-02-18,2024-02-18,mobile,tier_2,social,7,220,6,2,5,2,0,1,0
V91853,2024-03-06,2024-03-06,tablet,tier_2,social,3,44,1,0,5,0,0,1,0
V62942,2024-05-15,2024-05-17,mobile,tier_1,organic,3,76,0,2,3,0,0,3,1
V46971,2024-05-02,2024-05-08,desktop,tier_1,organic,7,116,0,1,3,5,1,5,1
V48403,2024-02-08,2024-02-10,tablet,tier_1,paid_ad,6,195,0,2,1,0,0,1,0
V39926,2024-01-26,2024-01-26,tablet,tier_1,social,12,246,1,3,0,1,0,5,0
V67723,2024-01-28,2024-02-02,desktop,tier_1,referral,24,736,0,1,2,1,0,2,0
V52432,2024-02-12,2024-02-12,desktop,tier_2,organic,10,244,2,0,1,3,1,4,0
V80642,2024-04-03,2024-04-13,tablet,tier_1,organic,14,293,1,0,0,3,1,2,0
V93827,2024-03-19,2024-03-22,desktop,tier_3,social,5,125,4,2,0,0,1,3,0
V45492,2024-02-04,2024-02-07,desktop,tier_2,social,2,85,4,4,2,0,0,4,0
V31545,2024-03-06,2024-03-06,mobile,tier_1,social,10,273,2,1,0,0,0,3,0
V65699,2024-03-01,2024-03-05,tablet,tier_2,referral,13,456,2,2,0,0,0,0,0
V28616,2024-03-03,2024-03-13,tablet,tier_2,paid_ad,19,369,1,0,1,2,1,2,0
V92709,2024-04-10,2024-04-14,desktop,tier_1,referral,3,68,1,0,3,0,0,12,0
V27753,2024-03-25,2024-04-01,tablet,tier_3,social,5,142,3,1,1,1,0,7,1
V88173,2024-06-01,2024-06-07,tablet,tier_1,organic,7,241,2,1,0,4,1,0,0
V95454,2024-04-22,2024-04-27,desktop,tier_3,organic,14,317,7,0,2,1,0,2,0
V66048,2024-06-13,2024-06-14,tablet,tier_1,organic,6,149,4,6,0,2,0,13,0
V11010,2024-04-15,2024-05-06,tablet,tier_1,organic,6,96,0,0,0,0,1,0,1
V20361,2024-02-28,2024-03-04,tablet,tier_2,organic,4,36,5,1,4,2,1,10,0
V62792,2024-03-13,2024-03-20,desktop,tier_1,referral,12,296,1,0,6,0,0,2,0
V70442,2024-05-15,2024-05-19,desktop,tier_1,referral,6,160,2,0,0,1,0,2,1
V19928,2024-01-24,2024-01-27,desktop,tier_1,referral,11,140,2,1,1,0,0,8,0
V42149,2024-05-17,2024-05-18,desktop,tier_3,social,5,41,0,12,0,0,0,5,0
V74454,2024-05-15,2024-05-15,tablet,tier_1,organic,9,208,3,3,8,0,1,4,1
V17176,2024-02-03,2024-02-04,desktop,tier_3,organic,13,287,3,1,3,1,1,2,0
V59383,2024-02-24,2024-03-16,desktop,tier_3,organic,12,285,0,5,2,0,0,2,0
V99302,2024-05-13,2024-05-15,desktop,tier_3,paid_ad,11,337,3,2,1,0,0,4,0
V49264,2024-01-27,2024-01-27,tablet,tier_2,paid_ad,11,146,3,2,0,0,0,2,0
V73864,2024-03-27,2024-03-28,tablet,tier_1,paid_ad,23,651,7,2,0,1,1,6,0
V80506,2024-01-14,2024-01-16,desktop,tier_2,paid_ad,1,25,0,2,2,3,1,8,1
V13670,2024-04-16,2024-04-16,desktop,tier_2,paid_ad,10,216,1,0,8,0,0,4,0
V14122,2024-02-03,2024-02-05,desktop,tier_2,paid_ad,10,247,2,4,2,1,0,10,0
V22707,2024-01-08,2024-01-13,desktop,tier_2,organic,8,105,1,2,2,0,0,0,0
V54963,2024-04-16,2024-05-07,desktop,tier_3,organic,7,177,13,3,3,1,0,10,0
V87978,2024-04-02,2024-04-12,mobile,tier_1,organic,3,90,1,2,3,0,1,3,0
V99856,2024-02-03,2024-02-04,mobile,tier_1,organic,6,192,1,6,1,1,0,7,0
V45079,2024-06-12,2024-06-14,desktop,tier_1,paid_ad,14,301,3,2,1,5,0,8,0
V41396,2024-05-19,2024-05-20,desktop,tier_2,referral,15,265,3,2,2,0,0,4,0
V47722,2024-05-25,2024-05-25,desktop,tier_2,social,3,111,1,4,2,3,0,2,1
V38277,2024-06-07,2024-06-13,mobile,tier_2,organic,1,51,6,2,0,0,0,3,0
V46375,2024-05-14,2024-05-15,desktop,tier_1,organic,11,315,4,2,4,0,0,5,0
V73535,2024-06-13,2024-06-18,tablet,tier_1,social,8,87,0,0,1,3,0,0,0
V57681,2024-06-02,2024-06-03,desktop,tier_2,organic,10,285,2,5,0,0,1,4,0
V91176,2024-06-15,2024-06-18,tablet,tier_3,organic,6,134,1,0,4,0,0,3,0
V98741,2024-01-10,2024-01-10,desktop,tier_1,organic,5,134,6,2,3,0,0,8,1
V89695,2024-02-14,2024-02-17,desktop,tier_1,organic,10,136,5,0,0,1,0,1,1
V93158,2024-05-11,2024-05-12,tablet,tier_3,organic,8,167,3,2,0,0,0,2,0
